fips,cohort_year,sex,race,age_group,off_type,repeat_contact,fe_rate,N_fe_rate,mi_rate,N_mi_rate,inc_rate,N_inc_rate,par_rate,N_par_rate,pro_rate,N_pro_rate,avg_coal_prod,med_coal_prod,tot_coal_prod,first_year,last_year,coal_prod_max,county_pop,peak_coal_prod_year,event_time,log_coal_prod,min_event_time,max_event_time
48365,2006,0,0,0,2,0,160,23100,144,23100,,,,,,,3596707,3596707,7193414,2000,2017,8329657,23100,2007,-2,15.7886764431504,-8,9
48365,2006,0,0,0,3,0,176,23100,208,23100,,,,,,,3596707,3596707,7193414,2000,2017,8329657,23100,2007,-2,15.7886764431504,-8,9
48365,2007,0,0,0,0,0,501,23000,1082,23000,777,23000,161,23000,1154,23000,4164828.5,4164828.5,8329657,2000,2017,8329657,23000,2007,-1,15.9353328368247,-8,9
48365,2007,0,0,0,1,0,59,23000,108,23000,,,,,,,4164828.5,4164828.5,8329657,2000,2017,8329657,23000,2007,-1,15.9353328368247,-8,9
48365,2007,0,0,0,2,0,176,23000,137,23000,,,,,,,4164828.5,4164828.5,8329657,2000,2017,8329657,23000,2007,-1,15.9353328368247,-8,9
48365,2007,0,0,0,3,0,156,23000,227,23000,,,,,,,4164828.5,4164828.5,8329657,2000,2017,8329657,23000,2007,-1,15.9353328368247,-8,9
48365,2008,0,0,0,0,0,501,23200,1041,23200,765,23200,186,23200,1128,23200,3442870,3442870,6885740,2000,2017,8329657,23200,2007,0,15.7449631643984,-8,9
48365,2008,0,0,0,1,0,73,23200,122,23200,,,,,,,3442870,3442870,6885740,2000,2017,8329657,23200,2007,0,15.7449631643984,-8,9
48365,2008,0,0,0,2,0,186,23200,149,23200,,,,,,,3442870,3442870,6885740,2000,2017,8329657,23200,2007,0,15.7449631643984,-8,9
48365,2008,0,0,0,3,0,133,23200,228,23200,,,,,,,3442870,3442870,6885740,2000,2017,8329657,23200,2007,0,15.7449631643984,-8,9
48365,2009,0,0,0,0,0,485,23200,879,23200,752,23200,172,23200,1031,23200,2710228.5,2710228.5,5420457,2000,2017,8329657,23200,2007,1,15.5056906872045,-8,9
48365,2009,0,0,0,1,0,54,23200,107,23200,,,,,,,2710228.5,2710228.5,5420457,2000,2017,8329657,23200,2007,1,15.5056906872045,-8,9
48365,2009,0,0,0,2,0,185,23200,127,23200,,,,,,,2710228.5,2710228.5,5420457,2000,2017,8329657,23200,2007,1,15.5056906872045,-8,9
48365,2009,0,0,0,3,0,113,23200,157,23200,,,,,,,2710228.5,2710228.5,5420457,2000,2017,8329657,23200,2007,1,15.5056906872045,-8,9
48365,2010,0,0,0,0,0,378,23800,752,23800,717,23800,154,23800,1040,23800,3602826.5,3602826.5,7205653,2000,2017,8329657,23800,2007,2,15.7903764148149,-8,9
48365,2010,0,0,0,1,0,59,23800,93,23800,,,,,,,3602826.5,3602826.5,7205653,2000,2017,8329657,23800,2007,2,15.7903764148149,-8,9
48365,2010,0,0,0,2,0,124,23800,103,23800,,,,,,,3602826.5,3602826.5,7205653,2000,2017,8329657,23800,2007,2,15.7903764148149,-8,9
48365,2010,0,0,0,3,0,98,23800,145,23800,,,,,,,3602826.5,3602826.5,7205653,2000,2017,8329657,23800,2007,2,15.7903764148149,-8,9
48365,2011,0,0,0,0,0,371,24000,866,24000,672,24000,165,24000,857,24000,3527570.5,3527570.5,7055141,2000,2017,8329657,24000,2007,3,15.769267128895,-8,9
48365,2011,0,0,0,1,0,43,24000,99,24000,,,,,,,3527570.5,3527570.5,7055141,2000,2017,8329657,24000,2007,3,15.769267128895,-8,9
48365,2011,0,0,0,2,0,159,24000,141,24000,,,,,,,3527570.5,3527570.5,7055141,2000,2017,8329657,24000,2007,3,15.769267128895,-8,9
48365,2011,0,0,0,3,0,88,24000,151,24000,,,,,,,3527570.5,3527570.5,7055141,2000,2017,8329657,24000,2007,3,15.769267128895,-8,9
48395,2001,0,0,0,0,0,573,16000,1759,16000,753,16000,160,16000,,,2143975,2143975,2143975,2000,2017,2223039,16000,2003,-3,14.5781721406571,-4,13
48395,2001,0,0,0,1,0,84,16000,128,16000,,,,,,,2143975,2143975,2143975,2000,2017,2223039,16000,2003,-3,14.5781721406571,-4,13
48395,2001,0,0,0,2,0,171,16000,365,16000,,,,,,,2143975,2143975,2143975,2000,2017,2223039,16000,2003,-3,14.5781721406571,-4,13
48395,2001,0,0,0,3,0,192,16000,271,16000,,,,,,,2143975,2143975,2143975,2000,2017,2223039,16000,2003,-3,14.5781721406571,-4,13
48395,2002,0,0,0,0,0,644,15800,1598,15800,780,15800,140,15800,,,1928602,1928602,1928602,2000,2017,2223039,15800,2003,-2,14.4723059460796,-4,13
48395,2002,0,0,0,1,0,104,15800,122,15800,,,,,,,1928602,1928602,1928602,2000,2017,2223039,15800,2003,-2,14.4723059460796,-4,13
48395,2002,0,0,0,2,0,178,15800,331,15800,,,,,,,1928602,1928602,1928602,2000,2017,2223039,15800,2003,-2,14.4723059460796,-4,13
48395,2002,0,0,0,3,0,218,15800,246,15800,,,,,,,1928602,1928602,1928602,2000,2017,2223039,15800,2003,-2,14.4723059460796,-4,13
48395,2003,0,0,0,0,0,702,15800,1755,15800,796,15800,149,15800,,,2223039,2223039,2223039,2000,2017,2223039,15800,2003,-1,14.6143857366521,-4,13
48395,2003,0,0,0,1,0,109,15800,130,15800,,,,,,,2223039,2223039,2223039,2000,2017,2223039,15800,2003,-1,14.6143857366521,-4,13
48395,2003,0,0,0,2,0,196,15800,393,15800,,,,,,,2223039,2223039,2223039,2000,2017,2223039,15800,2003,-1,14.6143857366521,-4,13
48395,2003,0,0,0,3,0,244,15800,303,15800,,,,,,,2223039,2223039,2223039,2000,2017,2223039,15800,2003,-1,14.6143857366521,-4,13
48395,2004,0,0,0,0,0,744,15800,1777,15800,811,15800,149,15800,,,1944757,1944757,1944757,2000,2017,2223039,15800,2003,0,14.4806475914969,-4,13
48395,2004,0,0,0,1,0,117,15800,135,15800,,,,,,,1944757,1944757,1944757,2000,2017,2223039,15800,2003,0,14.4806475914969,-4,13
48395,2004,0,0,0,2,0,212,15800,394,15800,,,,,,,1944757,1944757,1944757,2000,2017,2223039,15800,2003,0,14.4806475914969,-4,13
48395,2004,0,0,0,3,0,255,15800,306,15800,,,,,,,1944757,1944757,1944757,2000,2017,2223039,15800,2003,0,14.4806475914969,-4,13
48395,2005,0,0,0,0,0,676,16000,1742,16000,828,16000,162,16000,1153,16000,2178792,2178792,2178792,2000,2017,2223039,16000,2003,1,14.594281152739,-4,13
48395,2005,0,0,0,1,0,109,16000,146,16000,,,,,,,2178792,2178792,2178792,2000,2017,2223039,16000,2003,1,14.594281152739,-4,13
48395,2005,0,0,0,2,0,187,16000,384,16000,,,,,,,2178792,2178792,2178792,2000,2017,2223039,16000,2003,1,14.594281152739,-4,13
48395,2005,0,0,0,3,0,226,16000,286,16000,,,,,,,2178792,2178792,2178792,2000,2017,2223039,16000,2003,1,14.594281152739,-4,13
48395,2006,0,0,0,0,0,728,16000,1847,16000,824,16000,176,16000,1092,16000,1788496,1788496,1788496,2000,2017,2223039,16000,2003,2,14.3968856011677,-4,13
48395,2006,0,0,0,1,0,112,16000,147,16000,,,,,,,1788496,1788496,1788496,2000,2017,2223039,16000,2003,2,14.3968856011677,-4,13
48395,2006,0,0,0,2,0,188,16000,381,16000,,,,,,,1788496,1788496,1788496,2000,2017,2223039,16000,2003,2,14.3968856011677,-4,13
48395,2006,0,0,0,3,0,252,16000,312,16000,,,,,,,1788496,1788496,1788496,2000,2017,2223039,16000,2003,2,14.3968856011677,-4,13
48395,2007,0,0,0,0,0,736,15800,1727,15800,829,15800,176,15800,1148,15800,1902877,1902877,1902877,2000,2017,2223039,15800,2003,3,14.4588775094022,-4,13
48395,2007,0,0,0,1,0,114,15800,144,15800,,,,,,,1902877,1902877,1902877,2000,2017,2223039,15800,2003,3,14.4588775094022,-4,13
48395,2007,0,0,0,2,0,204,15800,374,15800,,,,,,,1902877,1902877,1902877,2000,2017,2223039,15800,2003,3,14.4588775094022,-4,13
48395,2007,0,0,0,3,0,237,15800,289,15800,,,,,,,1902877,1902877,1902877,2000,2017,2223039,15800,2003,3,14.4588775094022,-4,13
51027,2009,0,0,0,0,0,3708,22800,10607,22800,,,,,,,151104.866666667,62614,6799719,2009,2019,9315749,22800,2011,-3,15.7323918457631,-3,7
51027,2009,0,0,0,1,0,293,22800,468,22800,,,,,,,151104.866666667,62614,6799719,2009,2019,9315749,22800,2011,-3,15.7323918457631,-3,7
51027,2009,0,0,0,2,0,1807,22800,2849,22800,,,,,,,151104.866666667,62614,6799719,2009,2019,9315749,22800,2011,-3,15.7323918457631,-3,7
51027,2009,0,0,0,3,0,1005,22800,846,22800,,,,,,,151104.866666667,62614,6799719,2009,2019,9315749,22800,2011,-3,15.7323918457631,-3,7
51027,2010,0,0,0,0,0,3464,24100,9555,24100,,,,,,,213269.658536585,48386,8744056,2009,2019,9315749,24100,2011,-2,15.9838847132096,-3,7
51027,2010,0,0,0,1,0,256,24100,434,24100,,,,,,,213269.658536585,48386,8744056,2009,2019,9315749,24100,2011,-2,15.9838847132096,-3,7
51027,2010,0,0,0,2,0,1747,24100,1891,24100,,,,,,,213269.658536585,48386,8744056,2009,2019,9315749,24100,2011,-2,15.9838847132096,-3,7
51027,2010,0,0,0,3,0,934,24100,690,24100,,,,,,,213269.658536585,48386,8744056,2009,2019,9315749,24100,2011,-2,15.9838847132096,-3,7
51027,2011,0,0,0,0,0,3666,23800,9645,23800,,,,,,,221803.547619048,43043,9315749,2009,2019,9315749,23800,2011,-1,16.0472169667295,-3,7
51027,2011,0,0,0,1,0,265,23800,399,23800,,,,,,,221803.547619048,43043,9315749,2009,2019,9315749,23800,2011,-1,16.0472169667295,-3,7
51027,2011,0,0,0,2,0,1973,23800,2005,23800,,,,,,,221803.547619048,43043,9315749,2009,2019,9315749,23800,2011,-1,16.0472169667295,-3,7
51027,2011,0,0,0,3,0,908,23800,820,23800,,,,,,,221803.547619048,43043,9315749,2009,2019,9315749,23800,2011,-1,16.0472169667295,-3,7
51027,2012,0,0,0,0,0,3641,23800,9451,23800,,,,,,,159641.266666667,49346,7183857,2009,2019,9315749,23800,2011,0,15.7873469834208,-3,7
51027,2012,0,0,0,1,0,274,23800,366,23800,,,,,,,159641.266666667,49346,7183857,2009,2019,9315749,23800,2011,0,15.7873469834208,-3,7
51027,2012,0,0,0,2,0,1964,23800,1853,23800,,,,,,,159641.266666667,49346,7183857,2009,2019,9315749,23800,2011,0,15.7873469834208,-3,7
51027,2012,0,0,0,3,0,829,23800,930,23800,,,,,,,159641.266666667,49346,7183857,2009,2019,9315749,23800,2011,0,15.7873469834208,-3,7
51027,2013,0,0,0,0,0,3874,23600,9830,23600,,,,,,,213753.222222222,41961.5,7695116,2009,2019,9315749,23600,2011,1,15.8560963998653,-3,7
51027,2013,0,0,0,1,0,305,23600,377,23600,,,,,,,213753.222222222,41961.5,7695116,2009,2019,9315749,23600,2011,1,15.8560963998653,-3,7
51027,2013,0,0,0,2,0,1893,23600,2489,23600,,,,,,,213753.222222222,41961.5,7695116,2009,2019,9315749,23600,2011,1,15.8560963998653,-3,7
51027,2013,0,0,0,3,0,1054,23600,903,23600,,,,,,,213753.222222222,41961.5,7695116,2009,2019,9315749,23600,2011,1,15.8560963998653,-3,7
51027,2014,0,0,0,0,0,3539,23200,10050,23200,,,,,,,180589.1,34403,7223564,2009,2019,9315749,23200,2011,2,15.7928590178833,-3,7
51027,2014,0,0,0,1,0,279,23200,383,23200,,,,,,,180589.1,34403,7223564,2009,2019,9315749,23200,2011,2,15.7928590178833,-3,7
51027,2014,0,0,0,2,0,1615,23200,2445,23200,,,,,,,180589.1,34403,7223564,2009,2019,9315749,23200,2011,2,15.7928590178833,-3,7
51027,2014,0,0,0,3,0,1074,23200,930,23200,,,,,,,180589.1,34403,7223564,2009,2019,9315749,23200,2011,2,15.7928590178833,-3,7
51027,2015,0,0,0,0,0,3568,22800,9392,22800,,,,,,,202873.885714286,47881,7100586,2009,2019,9315749,22800,2011,3,15.775687873817,-3,7
51027,2015,0,0,0,1,0,259,22800,317,22800,,,,,,,202873.885714286,47881,7100586,2009,2019,9315749,22800,2011,3,15.775687873817,-3,7
51027,2015,0,0,0,2,0,1358,22800,1561,22800,,,,,,,202873.885714286,47881,7100586,2009,2019,9315749,22800,2011,3,15.775687873817,-3,7
51027,2015,0,0,0,3,0,1445,22800,1029,22800,,,,,,,202873.885714286,47881,7100586,2009,2019,9315749,22800,2011,3,15.775687873817,-3,7
51051,2013,0,0,0,0,0,2740,15500,8224,15500,,,,,,,196820.055555556,76467.5,3542761,2009,2019,3585016,15500,2015,-3,15.0804169246149,-7,3
51051,2013,0,0,0,1,0,288,15500,600,15500,,,,,,,196820.055555556,76467.5,3542761,2009,2019,3585016,15500,2015,-3,15.0804169246149,-7,3
51051,2013,0,0,0,2,0,1373,15500,1751,15500,,,,,,,196820.055555556,76467.5,3542761,2009,2019,3585016,15500,2015,-3,15.0804169246149,-7,3
51051,2013,0,0,0,3,0,699,15500,594,15500,,,,,,,196820.055555556,76467.5,3542761,2009,2019,3585016,15500,2015,-3,15.0804169246149,-7,3
51051,2014,0,0,0,0,0,2676,15300,8239,15300,,,,,,,216613.9375,46568,3465823,2009,2019,3585016,15300,2015,-2,15.0584606804407,-7,3
51051,2014,0,0,0,1,0,294,15300,499,15300,,,,,,,216613.9375,46568,3465823,2009,2019,3585016,15300,2015,-2,15.0584606804407,-7,3
51051,2014,0,0,0,2,0,1369,15300,1661,15300,,,,,,,216613.9375,46568,3465823,2009,2019,3585016,15300,2015,-2,15.0584606804407,-7,3
51051,2014,0,0,0,3,0,682,15300,649,15300,,,,,,,216613.9375,46568,3465823,2009,2019,3585016,15300,2015,-2,15.0584606804407,-7,3
51051,2015,0,0,0,0,0,2723,15200,7571,15200,,,,,,,239001.066666667,120064,3585016,2009,2019,3585016,15200,2015,-1,15.0922734950463,-7,3
51051,2015,0,0,0,1,0,290,15200,451,15200,,,,,,,239001.066666667,120064,3585016,2009,2019,3585016,15200,2015,-1,15.0922734950463,-7,3
51051,2015,0,0,0,2,0,1131,15200,1574,15200,,,,,,,239001.066666667,120064,3585016,2009,2019,3585016,15200,2015,-1,15.0922734950463,-7,3
51051,2015,0,0,0,3,0,1010,15200,704,15200,,,,,,,239001.066666667,120064,3585016,2009,2019,3585016,15200,2015,-1,15.0922734950463,-7,3
51051,2016,0,0,0,0,0,2377,15000,7007,15000,,,,,,,233379.866666667,42324,3500698,2009,2019,3585016,15000,2015,0,15.0684729351478,-7,3
51051,2016,0,0,0,1,0,314,15000,468,15000,,,,,,,233379.866666667,42324,3500698,2009,2019,3585016,15000,2015,0,15.0684729351478,-7,3
51051,2016,0,0,0,2,0,841,15000,1320,15000,,,,,,,233379.866666667,42324,3500698,2009,2019,3585016,15000,2015,0,15.0684729351478,-7,3
51051,2016,0,0,0,3,0,898,15000,603,15000,,,,,,,233379.866666667,42324,3500698,2009,2019,3585016,15000,2015,0,15.0684729351478,-7,3
51051,2017,0,0,0,0,0,2413,14700,7225,14700,,,,,,,258287.538461538,76093,3357738,2009,2019,3585016,14700,2015,1,15.0267780909432,-7,3
51051,2017,0,0,0,1,0,242,14700,413,14700,,,,,,,258287.538461538,76093,3357738,2009,2019,3585016,14700,2015,1,15.0267780909432,-7,3
51051,2017,0,0,0,2,0,892,14700,1232,14700,,,,,,,258287.538461538,76093,3357738,2009,2019,3585016,14700,2015,1,15.0267780909432,-7,3
51051,2017,0,0,0,3,0,870,14700,944,14700,,,,,,,258287.538461538,76093,3357738,2009,2019,3585016,14700,2015,1,15.0267780909432,-7,3
51051,2018,0,0,0,0,0,2601,14500,7374,14500,,,,,,,257004,96072,3341052,2009,2019,3585016,14500,2015,2,15.0217962854201,-7,3
51051,2018,0,0,0,1,0,263,14500,346,14500,,,,,,,257004,96072,3341052,2009,2019,3585016,14500,2015,2,15.0217962854201,-7,3
51051,2018,0,0,0,2,0,689,14500,1228,14500,,,,,,,257004,96072,3341052,2009,2019,3585016,14500,2015,2,15.0217962854201,-7,3
51051,2018,0,0,0,3,0,1236,14500,1236,14500,,,,,,,257004,96072,3341052,2009,2019,3585016,14500,2015,2,15.0217962854201,-7,3
51051,2019,0,0,0,0,0,2918,14300,7641,14300,,,,,,,319374.727272727,68687,3513122,2009,2019,3585016,14300,2015,3,15.0720156587975,-7,3
51051,2019,0,0,0,1,0,231,14300,385,14300,,,,,,,319374.727272727,68687,3513122,2009,2019,3585016,14300,2015,3,15.0720156587975,-7,3
51051,2019,0,0,0,2,0,720,14300,1276,14300,,,,,,,319374.727272727,68687,3513122,2009,2019,3585016,14300,2015,3,15.0720156587975,-7,3
51051,2019,0,0,0,3,0,1454,14300,1145,14300,,,,,,,319374.727272727,68687,3513122,2009,2019,3585016,14300,2015,3,15.0720156587975,-7,3
51185,2010,0,0,0,0,0,3464,45100,9555,45100,,,,,,,235809,184029.5,943236,2009,2019,1410408,45100,2012,-3,13.7570717954159,-4,6
51185,2010,0,0,0,1,0,256,45100,434,45100,,,,,,,235809,184029.5,943236,2009,2019,1410408,45100,2012,-3,13.7570717954159,-4,6
51185,2010,0,0,0,2,0,1747,45100,1891,45100,,,,,,,235809,184029.5,943236,2009,2019,1410408,45100,2012,-3,13.7570717954159,-4,6
51185,2010,0,0,0,3,0,934,45100,690,45100,,,,,,,235809,184029.5,943236,2009,2019,1410408,45100,2012,-3,13.7570717954159,-4,6
51185,2011,0,0,0,0,0,3666,44700,9645,44700,,,,,,,186430.833333333,30240,1118585,2009,2019,1410408,44700,2012,-2,13.9275750516605,-4,6
51185,2011,0,0,0,1,0,265,44700,399,44700,,,,,,,186430.833333333,30240,1118585,2009,2019,1410408,44700,2012,-2,13.9275750516605,-4,6
51185,2011,0,0,0,2,0,1973,44700,2005,44700,,,,,,,186430.833333333,30240,1118585,2009,2019,1410408,44700,2012,-2,13.9275750516605,-4,6
51185,2011,0,0,0,3,0,908,44700,820,44700,,,,,,,186430.833333333,30240,1118585,2009,2019,1410408,44700,2012,-2,13.9275750516605,-4,6
51185,2012,0,0,0,0,0,3641,44300,9451,44300,,,,,,,282081.6,228312,1410408,2009,2019,1410408,44300,2012,-1,14.1593895821995,-4,6
51185,2012,0,0,0,1,0,274,44300,366,44300,,,,,,,282081.6,228312,1410408,2009,2019,1410408,44300,2012,-1,14.1593895821995,-4,6
51185,2012,0,0,0,2,0,1964,44300,1853,44300,,,,,,,282081.6,228312,1410408,2009,2019,1410408,44300,2012,-1,14.1593895821995,-4,6
51185,2012,0,0,0,3,0,829,44300,930,44300,,,,,,,282081.6,228312,1410408,2009,2019,1410408,44300,2012,-1,14.1593895821995,-4,6
51185,2013,0,0,0,0,0,3874,44000,9830,44000,,,,,,,249619,355917,1248095,2009,2019,1410408,44000,2012,0,14.0371289468093,-4,6
51185,2013,0,0,0,1,0,305,44000,377,44000,,,,,,,249619,355917,1248095,2009,2019,1410408,44000,2012,0,14.0371289468093,-4,6
51185,2013,0,0,0,2,0,1893,44000,2489,44000,,,,,,,249619,355917,1248095,2009,2019,1410408,44000,2012,0,14.0371289468093,-4,6
51185,2013,0,0,0,3,0,1054,44000,903,44000,,,,,,,249619,355917,1248095,2009,2019,1410408,44000,2012,0,14.0371289468093,-4,6
51185,2014,0,0,0,0,0,3539,43400,10050,43400,,,,,,,189228.857142857,77282,1324602,2009,2019,1410408,43400,2012,1,14.0966225949217,-4,6
51185,2014,0,0,0,1,0,279,43400,383,43400,,,,,,,189228.857142857,77282,1324602,2009,2019,1410408,43400,2012,1,14.0966225949217,-4,6
51185,2014,0,0,0,2,0,1615,43400,2445,43400,,,,,,,189228.857142857,77282,1324602,2009,2019,1410408,43400,2012,1,14.0966225949217,-4,6
51185,2014,0,0,0,3,0,1074,43400,930,43400,,,,,,,189228.857142857,77282,1324602,2009,2019,1410408,43400,2012,1,14.0966225949217,-4,6
51185,2015,0,0,0,0,0,3568,42900,9392,42900,,,,,,,121494.333333333,70880,728966,2009,2019,1410408,42900,2012,2,13.4993823706713,-4,6
51185,2015,0,0,0,1,0,259,42900,317,42900,,,,,,,121494.333333333,70880,728966,2009,2019,1410408,42900,2012,2,13.4993823706713,-4,6
51185,2015,0,0,0,2,0,1358,42900,1561,42900,,,,,,,121494.333333333,70880,728966,2009,2019,1410408,42900,2012,2,13.4993823706713,-4,6
51185,2015,0,0,0,3,0,1445,42900,1029,42900,,,,,,,121494.333333333,70880,728966,2009,2019,1410408,42900,2012,2,13.4993823706713,-4,6
51185,2016,0,0,0,0,0,3722,42200,9470,42200,,,,,,,62536.25,22225,250145,2009,2019,1410408,42200,2012,3,12.4297960287094,-4,6
51185,2016,0,0,0,1,0,342,42200,311,42200,,,,,,,62536.25,22225,250145,2009,2019,1410408,42200,2012,3,12.4297960287094,-4,6
51185,2016,0,0,0,2,0,1287,42200,1542,42200,,,,,,,62536.25,22225,250145,2009,2019,1410408,42200,2012,3,12.4297960287094,-4,6
51185,2016,0,0,0,3,0,1555,42200,1195,42200,,,,,,,62536.25,22225,250145,2009,2019,1410408,42200,2012,3,12.4297960287094,-4,6
